No,Title,Tags,Acceptance,Difficulty,Frequency
1383,Maximum Performance of a Team,[Array][Greedy][Sorting][Heap (Priority Queue)],47.9%,Hard,1.9352717508502575
1992,Find All Groups of Farmland,[Array][Depth-First Search][Breadth-First Search][Matrix],68.3%,Medium,0
2840,Check if Strings Can be Made Equal With Operations II,[Hash Table][String][Sorting],55.2%,Medium,0
2839,Check if Strings Can be Made Equal With Operations I,[String],46.7%,Easy,0
