No,Title,Tags,Acceptance,Difficulty,Frequency
1981,Minimize the Difference Between Target and Chosen Elements,[Array][Dynamic Programming][Matrix],34.1%,Medium,2.238400619382021
2897,Apply Operations on Array to Maximize Sum of Squares,[Array][Hash Table][Greedy][Bit Manipulation],46.6%,Hard,1.449943259017751
2846,Minimum Edge Weight Equilibrium Queries in a Tree,[Array][Tree][Graph][Strongly Connected Component],43.4%,Hard,1.3068424153770777
2867,Count Valid Paths in a Tree,[Math][Dynamic Programming][Tree][Depth-First Search][Number Theory],34.5%,Hard,0.9391176352517602
763,Partition Labels,[Hash Table][Two Pointers][String][Greedy],79.8%,Medium,0.1506602748874898
380,Insert Delete GetRandom O(1),[Array][Hash Table][Math][Design][Randomized],54.4%,Medium,0.034999197780221245
